1980 1019.425 1013.272 1018.930 1016.938 1018.239 1010.243 1011.706 1011.864 1011.769 1012.215 1014.690 1014.659
1981 1008.601 1014.668 1017.440 1014.141 1013.463 1012.931 1008.583 1010.910 1015.393 1017.830 1012.906 1012.862
1982 1016.207 1012.725 1013.772 1011.615 1018.219 1014.782 1009.879 1010.745 1009.891 1013.764 1011.774 1009.083
1983 1009.193 1015.216 1015.812 1019.533 1017.570 1010.868 1009.586 1006.881 1012.093 1009.296 1010.009 1011.676
1984 1011.986 1015.044 1020.563 1016.890 1013.684 1012.398 1010.801 1008.273 1012.900 1014.802 1014.346 1010.997
1985 1018.388 1022.112 1013.106 1015.989 1016.386 1013.481 1012.413 1011.488 1011.871 1009.879 1016.297 1018.631
1986 1014.691 1017.570 1007.515 1016.796 1014.739 1008.915 1011.451 1012.273 1011.329 1007.915 1011.838 1010.740
1987 1011.700 1017.197 1019.734 1015.073 1014.533 1013.549 1011.585 1013.954 1011.295 1011.081 1014.863 1012.788
1988 1010.410 1016.653 1016.525 1016.095 1018.421 1010.618 1011.178 1009.014 1008.079 1009.952 1011.618 1006.333
1989 1005.111 1005.911 1011.586 1017.359 1013.899 1010.475 1007.357 1008.169 1007.944 1009.551 1012.430 1012.081
1990 1012.367 1006.797 1005.485 1010.449 1009.937 1011.242 1011.488 1011.532 1012.082 1009.547 1012.833 1008.897
1991 1012.499 1014.876 1016.052 1013.916 1013.616 1012.382 1010.729 1007.193 1012.089 1011.916 1011.717 1005.734
1992 1007.017 1010.604 1011.855 1020.068 1010.466 1011.530 1009.576 1009.595 1015.231 1010.721 1011.342 1006.988
1993 1001.375 1010.928 1010.931 1016.807 1019.581 1014.095 1012.529 1012.583 1012.770 1011.268 1008.773 1013.881
1994 1017.412 1017.860 1011.240 1016.659 1014.451 1007.387 1009.020 1007.457 1010.684 1009.319 1007.440 1009.171
1995 1011.432 1010.497 1014.935 1018.884 1017.630 1011.018 1009.934 1007.926 1010.607 1011.521 1013.940 1014.222
1996 1013.497 1010.473 1017.551 1020.006 1016.407 1011.396 1008.636 1009.614 1015.496 1012.091 1013.353 1016.495
1997 1011.160 1008.557 1014.221 1012.796 1018.758 1012.597 1010.840 1009.448 1009.507 1013.459 1011.142 1009.892
1998 1018.732 1011.743 1014.733 1015.150 1013.203 1015.395 1011.742 1009.096 1012.182 1011.761 1018.107 1009.911
1999 1014.293 1012.202 1020.822 1016.097 1015.786 1008.825 1010.321 1010.792 1009.876 1013.263 1010.625 1010.854
2000 1011.601 1010.091 1015.008 1015.953 1013.048 1009.851 1011.677 1011.436 1008.398 1011.358 1016.974 1019.806
2001 1013.132 1016.181 1020.010 1013.058 1013.766 1012.679 1009.960 1009.016 1011.672 1011.056 1008.105 1013.989
2002 1008.294 1011.323 1013.708 1015.704 1014.532 1009.684 1008.406 1011.022 1008.964 1015.807 1015.226 1013.259
2003 1011.383 1013.228 1011.264 1015.232 1012.562 1011.551 1009.950 1011.390 1009.068 1012.661 1012.612 1007.113
2004 1018.227 1016.798 1016.293 1017.176 1016.905 1013.904 1010.079 1011.695 1009.458 1011.345 1008.593 1010.674
2005 1012.015 1017.180 1016.503 1016.448 1017.143 1012.431 1009.674 1010.003 1008.871 1009.283 1013.563 1016.925
2006 1013.821 1014.001 1020.355 1017.427 1015.284 1008.622 1009.517 1011.164 1007.742 1014.038 1014.584 1003.733
2007 1007.255 1017.715 1013.581 1012.082 1013.140 1012.944 1010.330 1009.642 1010.259 1009.512 1012.748 1010.365
2008 1011.079 1010.168 1014.199 1017.964 1018.467 1012.202 1010.775 1009.614 1011.556 1007.313 1012.687 1011.380
2009 1010.745 1017.517 1017.973 1013.837 1012.864 1014.436 1014.750 1011.020 1007.732 1015.804 1011.462 1021.048
2010 1016.445 1023.748 1014.387 1016.304 1019.289 1010.831 1008.587 1010.352 1013.120 1011.793 1012.366 1020.375
2011 1016.531 1010.124 1008.141 1008.597 1016.580 1013.708 1010.596 1012.630 1008.675 1008.663 1008.853 1007.046
2012 1015.796 1012.846 1014.381 1016.304 1014.448 1012.803 1009.273 1009.295 1009.124 1016.987 1014.778 1018.876
2013 1016.087 1017.221 1024.235 1017.393 1015.315 1010.677 1010.970 1009.662 1011.915 1009.829 1006.636 1010.971
2014 1015.218 1017.063 1010.638 1010.081 1014.902 1013.427 1011.744 1010.292 1008.877 1015.812 1012.128 1011.739
2015 1010.423 1010.467 1009.068 1013.210 1014.120 1010.219 1012.596 1013.114 1011.603 1010.639 1009.125 1008.584
2016 1014.862 1013.690 1013.268 1018.441 1015.899 1011.331 1011.067 1009.535 1009.927 1016.151 1013.402 1009.104
2017 1008.434 1012.314 1009.948 1015.202 1016.681 1010.096 1008.145 1008.723 1012.367 1010.846 1014.090 1013.787
2018 1015.460 1014.883 1017.830 1013.577 1011.152 1010.032 1009.114 1007.726 1010.513 1009.130 1015.636 1010.886
2019 1013.714 1011.380 1007.458 1014.609 1018.872 1014.063 1012.195 1013.506 1009.492 1011.275 1014.565 1010.208
2020 1006.119 1005.193 1007.018 1012.048 1015.639 1011.807 1011.612 -999.999 -999.999 -999.999 -999.999 -999.999
