date lat lon thetamin amplitude circulation radius
1994013106   60.59   54.46  998.36   10.99  497.09   -0.73
1994013112   63.03   62.35  996.73   17.87  493.88   -1.64
1994013118   63.03   62.35  997.83   15.58    0.00    1.10
1994020100   64.85   71.57  993.41   27.27  491.56   -4.41
1994020106   65.48   76.61  995.03   19.61  245.19    1.62
1994020112   67.71   75.26  995.13   24.87  254.83    0.10
1994020118   68.19   81.03  996.31   18.17  245.91    1.18
1994020200   68.19   81.03  999.31   14.99    0.00    3.00
1994020206   68.43   86.99 1000.08   10.36  245.76    0.77
1994020212   68.43   93.01  999.46    8.10  245.71   -0.62
1994020218   68.19   98.97  998.18    9.41  245.76   -1.28
1994020300   67.71  104.74  996.38   15.67  245.93   -1.80
1994020306   67.02  110.22  996.70   14.92  246.17    0.32
1994020312   67.02  110.22  997.99   12.92    0.00    1.28
1994020318   66.13  115.35  999.51   11.16  246.52    1.52
1994020400   66.13  115.35 1002.89    8.47    0.00    3.38
1994020406   65.06  120.07 1004.61   10.47  247.01    1.73
24         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994020200   74.25  158.96  994.37   12.56 -999.00 -999.00
1994020206   75.26  147.53  993.84   18.79  351.23   -0.53
1994020212   77.12  142.12  992.96   15.10  250.76   -0.87
1994020218   77.12  142.12  991.50   16.14    0.00   -1.46
1994020300   78.82  135.00  992.93   12.19  250.30    1.42
1994020306   80.29  125.54  993.78   12.93  249.95    0.86
1994020312   80.29  125.54  995.86   10.91    0.00    2.08
1994020318   81.41  113.20  997.49    9.50  249.72    1.63
1994020400   81.41  113.20  999.45    8.31    0.00    1.96
1994020406   81.41  113.20 1001.52    8.15    0.00    2.07
1994020412   81.41  113.20 1003.26    9.55    0.00    1.74
1994020418   81.41  113.20 1004.16   11.59    0.00    0.89
1994020500   84.25  101.31 1004.57   11.16  354.14    0.41
1994020506   84.25   78.69 1004.06   11.54  249.80   -0.51
1994020512   84.25   78.69 1004.92   14.78    0.00    0.86
1994020518   85.22   45.00 1005.84   11.87  353.45    0.92
1994020600   83.42   59.04 1006.28   10.73  250.20    0.44
1994020606   83.42   59.04 1008.66   10.30    0.00    2.38
1994020612   85.22   45.00 1011.03   12.81  250.20    2.37
1994020618   85.22   45.00 1013.52   12.41    0.00    2.49
1994020700   85.22   45.00 1014.95   11.59    0.00    1.43
1994020706   86.44   18.43 1016.88    7.09  250.05    1.93
1994020712   86.44  341.57 1016.79   10.77  250.01   -0.09
1994020718   86.44  341.57 1015.76   13.26    0.00   -1.04
18         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994020212   77.12   37.88 1011.71    9.48 -999.00 -999.00
1994020218   75.26   32.47 1010.11    6.76  250.75   -1.61
1994020300   75.62   45.00 1000.68   19.13  350.98   -9.43
1994020306   72.40   45.00 1001.09   19.84  357.20    0.41
1994020312   72.40   45.00  997.82   23.44    0.00   -3.27
1994020318   70.71   40.24  998.92   19.36  250.44    1.10
1994020400   69.16   45.00  997.00   20.07  249.86   -1.91
1994020406   69.16   45.00  998.25   15.85    0.00    1.25
1994020412   70.71   49.76 1001.63   10.69  249.86    3.38
1994020418   70.71   49.76 1002.57    8.50    0.00    0.94
1994020500   70.71   49.76 1003.41    7.68    0.00    0.84
1994020506   69.16   45.00 1002.63   10.63  249.86   -0.77
1994020512   67.48   40.91 1002.16   22.34  250.53   -0.47
1994020518   65.91   45.00 1001.98   15.65  249.86   -0.18
1994020600   64.23   48.58 1001.73   20.25  250.64   -0.26
1994020606   62.64   45.00 1004.83   18.99  249.88    3.10
1994020612   60.95   48.18 1004.84   10.73  250.78    0.01
1994020618   59.18   51.01 1006.56    9.37  251.80    1.72
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994020312   70.45  190.01 1002.52   12.39 -999.00 -999.00
1994020318   72.69  191.31 1003.86   11.14  253.17    1.34
1994020400   74.92  192.99 1005.75   11.74  252.43    1.89
1994020406   77.12  195.26 1004.71   12.44  251.76   -1.04
1994020412   77.12  195.26 1007.01   13.83    0.00    2.30
1994020418   76.35  204.44 1009.14   13.55  248.85    2.13
1994020500   76.35  204.44 1013.70   12.10    0.00    4.56
1994020506   78.38  209.05 1015.81   11.45  251.04    2.11
1994020512   78.38  209.05 1018.27   10.51    0.00    2.45
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994020812   84.25   11.31 1014.50    7.34 -999.00 -999.00
1994020818   86.44   18.43 1011.32    8.62  250.30   -3.18
1994020900   88.41   45.00 1011.03    6.81  250.14   -0.29
1994020906   88.41  315.00 1009.69    7.07  250.10   -1.34
1994020912   86.44  288.43 1009.10    7.43  250.14   -0.59
1994020918   86.44  251.57 1005.39   14.94  250.01   -3.71
1994021000   84.25  258.69 1002.15   18.68  250.30   -3.24
1994021006   84.25  258.69 1000.59   14.84    0.00   -1.56
1994021012   82.02  261.87 1000.94   11.35  250.53    0.35
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994021206   71.26  334.98  973.09   27.45 -999.00 -999.00
1994021212   74.25  338.96  972.45   28.85  356.67   -0.64
1994021218   79.29  341.57  966.47   30.20  562.97   -5.99
1994021300   81.41  336.80  963.57   31.23  250.78   -2.89
1994021306   85.22  315.00  966.85   26.66  500.64    3.28
1994021312   86.44  251.57  967.37   30.28  500.06    0.51
1994021318   85.22  225.00  969.49   23.51  250.05    2.12
1994021400   82.02  225.00  974.80   23.23  354.27    5.32
1994021406   82.02  225.00  979.57   13.30    0.00    4.77
1994021412   78.82  225.00  988.82   11.86  354.96    9.25
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994021312   79.78  353.66  971.54   28.01 -999.00 -999.00
1994021318   79.78  353.66  974.03   27.03    0.00    2.49
1994021400   84.25   11.31  973.55   21.13  560.11   -0.48
1994021406   86.44   18.43  976.48   12.59  250.30    2.93
1994021412   85.22   45.00  978.23   14.48  250.05    1.75
1994021418   85.22   45.00  980.89   15.68    0.00    2.66
1994021500   81.41   66.80  982.60   18.77  500.64    1.72
1994021506   83.42   59.04  986.70   11.62  250.44    4.10
1994021512   83.42   59.04  988.24    9.87    0.00    1.54
1994021518   83.42   59.04  991.98    8.35    0.00    3.74
1994021600   85.22   45.00  995.54    9.53  250.20    3.57
1994021606   86.44   71.57  998.39   11.44  250.05    2.85
1994021612   86.44   71.57 1001.01   13.45    0.00    2.62
1994021618   86.44   71.57 1002.38   13.87    0.00    1.37
1994021700   86.44   71.57 1004.52   11.74    0.00    2.14
1994021706   86.44   71.57 1006.77    9.19    0.00    2.25
1994021712   86.44   71.57 1008.37    7.41    0.00    1.59
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994021506   59.18  272.12 1006.65   12.03 -999.00 -999.00
1994021512   61.32  276.84 1006.73   14.83  352.29    0.08
1994021518   63.62  277.43 1007.10   13.92  257.29    0.37
1994021600   63.62  277.43 1008.06   11.69    0.00    0.96
1994021606   65.91  278.13 1005.43   10.68  256.09   -2.63
1994021612   68.19  278.97 1004.59    9.45  255.00   -0.84
1994021618   68.19  278.97 1003.42    7.81    0.00   -1.17
1994021700   70.71  273.37 1003.74   10.77  355.05    0.32
1994021706   70.71  273.37 1004.38    9.91    0.00    0.64
1994021712   70.71  266.63 1006.20    9.52  246.59    1.82
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994021600   69.92  106.39 1000.60   14.70 -999.00 -999.00
1994021606   72.11  108.43 1000.00   14.46  252.98   -0.60
1994021612   72.69  101.31  998.84   19.44  247.57   -1.15
1994021618   74.92  103.00 1000.30   13.50  252.43    1.46
1994021700   74.92  103.00  998.74   16.23    0.00   -1.56
1994021706   75.26   94.40 1000.36   12.33  248.13    1.62
1994021712   75.26   94.40 1000.06   11.92    0.00   -0.30
1994021718   75.26   94.40 1001.95    9.32    0.00    1.89
1994021800   77.53   95.19 1002.51    6.58  251.86    0.57
1994021806   79.78   96.34 1004.11    6.16  251.32    1.59
1994021812   79.78   96.34 1004.93    7.88    0.00    0.83
1994021818   84.25   78.69 1006.54    9.60  560.11    1.60
1994021900   79.78   83.66 1006.97    6.07  501.42    0.43
1994021906   82.02   81.87 1008.32    6.38  250.88    1.36
1994021912   79.78   83.66 1009.76    6.92  250.88    1.44
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994022000   75.26    4.40 1014.65    9.22 -999.00 -999.00
1994022006   77.12   15.26 1014.95   15.06  352.92    0.30
1994022012   75.26   32.47 1013.70   17.87  497.93   -1.25
1994022018   75.26   32.47 1011.82   20.39    0.00   -1.88
1994022100   73.93   39.29 1010.78   17.22  249.45   -1.04
1994022106   70.71   40.24 1008.06   21.13  357.91   -2.72
1994022112   69.16   45.00 1007.87   20.63  249.86   -0.20
1994022118   69.16   45.00 1009.82   12.89    0.00    1.95
18         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994022100   75.26  355.60 1016.38    5.26 -999.00 -999.00
1994022106   75.26    4.40 1012.68   11.26  248.06   -3.70
1994022112   74.92   12.99 1012.25   10.78  248.12   -0.43
1994022118   74.92   12.99 1007.50   14.50    0.00   -4.75
1994022200   74.25   21.04 1004.80   14.75  248.26   -2.70
1994022206   72.11   34.70 1002.26   19.15  497.36   -2.54
1994022212   72.11   34.70  999.38   19.93    0.00   -2.88
1994022218   70.71   40.24  996.35   17.11  249.31   -3.04
1994022300   69.16   45.00  995.62   13.53  249.86   -0.73
1994022306   67.48   49.09  993.60   18.43  250.53   -2.02
1994022312   67.02   57.09  993.79   22.90  347.09    0.18
1994022318   67.02   57.09  996.09   18.26    0.00    2.30
1994022400   66.13   64.65 1000.44   13.44  347.53    4.35
1994022406   64.03   66.80 1005.40   10.22  254.18    4.96
1994022412   64.85   71.57 1007.79   14.05  245.56    2.38
1994022418   65.48   76.61 1012.14   15.18  245.19    4.35
1994022500   65.91   81.87 1015.83   15.03  244.93    3.69
1994022506   65.91   81.87 1019.86   10.32    0.00    4.02
16         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994022206   72.40  135.00 1014.24    6.74 -999.00 -999.00
1994022212   75.26  122.47 1012.60   12.11  499.33   -1.64
1994022218   75.26  122.47 1010.91   14.67    0.00   -1.69
1994022300   78.38  119.06 1009.08   10.50  355.81   -1.83
1994022306   80.29  125.54 1006.38   16.46  250.59   -2.70
1994022312   81.41  113.20 1003.18   14.96  249.72   -3.19
1994022318   82.02   98.13 1001.70   14.93  249.58   -1.49
1994022400   82.02   98.13 1001.38   15.67    0.00   -0.32
1994022406   82.02   81.87 1000.11   14.46  249.52   -1.27
1994022412   82.02   81.87 1001.78   13.56    0.00    1.67
1994022418   84.25   78.69 1004.44   10.86  250.53    2.67
1994022500   84.25   78.69 1005.93   10.28    0.00    1.49
1994022506   84.25  101.31 1008.74   10.83  249.80    2.81
1994022512   86.44  108.43 1009.87    4.62  250.30    1.13
1994022518   88.41  135.00 1009.61    2.34  250.14   -0.26
1994022600   88.41  225.00 1008.70    3.14  250.10   -0.92
37         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994022506   65.06  300.07 1015.31   11.40 -999.00 -999.00
1994022512   68.19  297.90 1013.56   12.89  360.12   -1.75
1994022518   72.11  288.43 1009.52   11.66  560.94   -4.04
1994022600   74.92  282.99 1006.16   15.17  355.70   -3.36
1994022606   77.12  285.26 1000.44   16.31  251.77   -5.71
1994022612   79.29  288.43  998.27   20.58  251.24   -2.17
1994022618   83.42  300.96  997.87   11.63  501.22   -0.39
1994022700   85.22  315.00  996.14   19.72  250.20   -1.73
1994022706   84.25   11.31  997.03   17.62  558.89    0.89
1994022712   84.25   11.31  996.57   18.04    0.00   -0.47
1994022718   85.22   45.00  995.23   21.36  353.45   -1.34
1994022800   85.22   45.00  993.60   21.67    0.00   -1.63
1994022806   85.22   45.00  992.99   21.31    0.00   -0.61
1994022812   85.22   45.00  992.92   18.54    0.00   -0.08
1994022818   85.22   45.00  994.30   15.89    0.00    1.38
1994030100   86.44   71.57  994.43   12.27  250.05    0.13
1994030106   84.25   78.69  993.52   11.70  250.30   -0.91
1994030112   84.25   78.69  991.40   11.12    0.00   -2.13
1994030118   84.25  101.31  990.77   10.16  249.80   -0.63
1994030200   84.25  101.31  989.19   12.25    0.00   -1.58
1994030206   85.22  135.00  989.19   13.35  353.45    0.00
1994030212   85.22  135.00  988.40   14.02    0.00   -0.79
1994030218   85.22  135.00  987.76   13.80    0.00   -0.64
1994030300   85.22  135.00  988.90   14.20    0.00    1.14
1994030306   83.42  149.04  990.62    9.12  250.20    1.72
1994030312   83.42  149.04  991.34   10.67    0.00    0.72
1994030318   82.02  171.87  991.62   13.36  353.32    0.29
1994030400   82.02  171.87  993.37   14.51    0.00    1.75
1994030406   82.02  188.13  994.64   14.40  249.52    1.27
1994030412   82.02  188.13  995.68   13.62    0.00    1.04
1994030418   82.02  188.13  996.31   12.20    0.00    0.63
1994030500   80.29  215.54  997.17   11.07  499.30    0.86
1994030506   80.29  215.54  996.16   11.73    0.00   -1.01
1994030512   81.41  246.80  997.24    9.40  557.82    1.08
1994030518   83.42  239.04  995.71   12.77  250.44   -1.54
1994030600   83.42  239.04  996.27   12.56    0.00    0.56
1994030606   83.42  239.04  996.70   13.70    0.00    0.43
12         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994022512   67.48   40.91  995.15    9.47 -999.00 -999.00
1994022518   67.48   40.91  996.50    8.16    0.00    1.36
1994022600   67.48   40.91  996.80   10.24    0.00    0.30
1994022606   67.48   40.91  997.11   15.58    0.00    0.31
1994022612   67.48   40.91  999.54   15.34    0.00    2.43
1994022618   67.48   40.91 1001.42   14.78    0.00    1.87
1994022700   65.70   37.41 1002.46    7.97  251.30    1.04
1994022706   64.23   48.58 1003.34    5.85  548.35    0.88
1994022712   65.70   52.59 1002.84    9.62  249.11   -0.50
1994022718   67.02   57.09 1002.97   16.00  248.44    0.13
1994022800   67.02   57.09 1004.68   12.90    0.00    1.71
1994022806   70.18   59.04 1006.32    9.89  359.36    1.64
29         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994120218   52.24  340.46  983.19   17.13 -999.00 -999.00
1994120300   55.24  342.76  980.18   23.34  365.27   -3.01
1994120306   58.15  345.47  977.55   25.30  362.28   -2.63
1994120312   60.41  344.36  976.17   28.22  258.20   -1.38
1994120318   63.23  347.74  971.39   28.84  359.10   -4.79
1994120400   65.48  346.61  967.45   32.83  255.90   -3.94
1994120406   67.71  345.26  966.12   32.02  254.83   -1.32
1994120412   68.19  351.03  964.66   33.45  245.91   -1.46
1994120418   70.45  349.99  962.94   45.80  254.03   -1.72
1994120500   72.69  348.69  967.77   41.98  253.17    4.83
1994120506   72.99  356.19  966.02   39.17  247.44   -1.75
1994120512   75.26  355.60  968.88   38.55  252.52    2.86
1994120518   77.53    5.19  970.98   29.29  353.73    2.10
1994120600   77.53    5.19  973.61   28.51    0.00    2.63
1994120606   79.29   18.43  975.73   17.09  353.04    2.12
1994120612   83.42   30.96  978.68   14.58  501.22    2.94
1994120618   85.22   45.00  978.54   22.43  250.20   -0.13
1994120700   86.44   71.57  980.68   17.84  250.05    2.14
1994120706   86.44  108.43  982.93   19.01  250.01    2.25
1994120712   86.44  108.43  984.49   19.68    0.00    1.56
1994120718   86.44  161.57  986.37   20.52  353.58    1.88
1994120800   86.44  161.57  988.46   16.73    0.00    2.10
1994120806   84.25  168.69  989.75   18.89  250.30    1.28
1994120812   84.25  168.69  990.36   18.07    0.00    0.61
1994120818   84.25  168.69  991.63   19.74    0.00    1.27
1994120900   84.25  168.69  995.66   17.88    0.00    4.04
1994120906   81.41  156.80  999.32   10.90  354.14    3.66
1994120912   81.41  156.80 1005.92    7.15    0.00    6.60
1994120918   78.38  150.95 1010.29    7.25  354.82    4.37
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994120700   59.88  240.52 1009.50   10.83 -999.00 -999.00
1994120706   64.85  251.57 1009.26   14.94  790.01   -0.25
1994120712   67.71  255.26 1008.85   12.41  358.06   -0.40
1994120718   68.19  261.03 1008.63   11.95  245.93   -0.22
1994120800   68.19  261.03 1007.64   12.35    0.00   -0.99
1994120806   70.71  266.63 1006.79   10.31  355.05   -0.85
1994120812   70.71  273.37 1005.31   11.13  246.59   -1.48
1994120818   70.45  280.01 1004.53   13.78  246.64   -0.78
1994120900   70.45  280.01 1005.03   13.40    0.00    0.50
1994120906   70.45  280.01 1005.60   11.05    0.00    0.57
25         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994120818   61.51    2.29  964.80   39.16 -999.00 -999.00
1994120900   63.82    2.49  969.66   27.75  257.38    4.86
1994120906   66.13  357.27  969.43   17.14  353.92   -0.24
1994120912   68.43  356.99  972.57   15.91  255.09    3.14
1994120918   70.71  356.63  972.69   20.50  254.12    0.12
1994121000   70.71  356.63  974.06   20.00    0.00    1.37
1994121006   70.71  356.63  974.07   18.56    0.00    0.01
1994121012   70.71  356.63  976.30   18.89    0.00    2.22
1994121018   70.71    3.37  976.99   10.93  246.58    0.70
1994121100   70.71    3.37  977.43   13.94    0.00    0.44
1994121106   70.45   10.01  977.66   12.96  246.64    0.23
1994121112   69.92   16.39  980.29   13.42  246.80    2.63
1994121118   69.92   16.39  982.89    9.72    0.00    2.60
1994121200   72.11   18.43  984.18   12.96  252.98    1.29
1994121206   71.26   25.02  984.44    9.75  247.84    0.26
1994121212   71.26   25.02  985.15    9.70    0.00    0.71
1994121218   71.26   25.02  985.05   11.48    0.00   -0.10
1994121300   71.26   25.02  985.43   12.88    0.00    0.38
1994121306   71.26   25.02  986.44   13.47    0.00    1.01
1994121312   71.26   25.02  989.30   12.82    0.00    2.86
1994121318   70.18   30.96  991.96   12.18  248.19    2.67
1994121400   70.18   30.96  994.04    9.40    0.00    2.07
1994121406   70.18   30.96  996.95   11.14    0.00    2.92
1994121412   67.02   32.91 1000.68    7.57  359.36    3.73
1994121418   67.02   32.91 1005.15    6.18    0.00    4.47
13         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994121000   82.02  225.00 1011.26    8.87 -999.00 -999.00
1994121006   82.02  225.00 1010.72    7.31    0.00   -0.55
1994121012   80.29  234.46 1009.40   10.96  250.26   -1.32
1994121018   78.38  240.95 1007.93    9.17  250.59   -1.47
1994121100   78.38  240.95 1009.41    7.26    0.00    1.47
1994121106   77.12  232.12 1008.65    8.61  249.57   -0.76
1994121112   77.12  254.74 1007.65    8.16  555.92   -1.00
1994121118   77.12  254.74 1006.70    7.35    0.00   -0.96
1994121200   74.92  257.01 1005.66    6.71  251.76   -1.03
1994121206   74.92  257.01 1005.29    6.50    0.00   -0.38
1994121212   72.69  258.69 1005.88    9.99  252.43    0.59
1994121218   74.92  257.01 1006.92    6.83  252.43    1.04
1994121300   74.92  257.01 1007.53    7.40    0.00    0.61
21         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994121206   82.02  188.13  998.75   14.46 -999.00 -999.00
1994121212   82.02  188.13  997.52   12.77    0.00   -1.23
1994121218   82.02  188.13  996.98   11.61    0.00   -0.54
1994121300   79.29  198.43  996.88   10.49  354.28   -0.10
1994121306   79.29  198.43  996.05   10.75    0.00   -0.83
1994121312   79.29  198.43  996.90    9.50    0.00    0.86
1994121318   79.78  186.34  997.02    7.14  249.18    0.12
1994121400   79.78  186.34  998.35    6.19    0.00    1.34
1994121406   77.53  185.19  998.01   11.76  251.32   -0.35
1994121412   77.53  185.19  999.02   13.92    0.00    1.01
1994121418   77.53  185.19  999.88   14.66    0.00    0.86
1994121500   77.53  185.19 1001.82   13.51    0.00    1.94
1994121506   77.53  185.19 1004.00   13.72    0.00    2.19
1994121512   77.53  185.19 1007.49   13.24    0.00    3.49
1994121518   77.53  185.19 1008.39   12.48    0.00    0.90
1994121600   77.53  185.19 1009.94   12.65    0.00    1.55
1994121606   77.53  185.19 1011.17   11.86    0.00    1.24
1994121612   77.53  174.81 1013.81   13.11  248.62    2.64
1994121618   75.26  175.60 1014.48    7.75  251.86    0.67
1994121700   75.26  175.60 1015.96    6.72    0.00    1.48
1994121706   75.26  175.60 1016.53    5.94    0.00    0.57
22         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994121312   57.32  216.47  987.84   15.22 -999.00 -999.00
1994121318   60.59  215.54  986.60   14.99  366.50   -1.24
1994121400   60.59  215.54  985.77   13.17    0.00   -0.83
1994121406   62.45  218.29  987.86   12.43  252.52    2.09
1994121412   64.23  221.42  991.19   15.53  251.55    3.32
1994121418   64.23  228.58  991.46   12.86  344.81    0.27
1994121500   65.06  239.93  992.52   11.29  546.52    1.06
1994121506   66.13  244.65  993.59   10.23  247.01    1.06
1994121512   67.02  249.77  992.96   14.62  246.52   -0.63
1994121518   67.02  249.77  993.73   13.44    0.00    0.76
1994121600   67.71  255.26  994.72   15.16  246.17    0.99
1994121606   65.91  261.87  995.83    9.36  351.08    1.11
1994121612   68.19  261.03  996.53   14.22  255.00    0.70
1994121618   66.13  267.27  996.50    8.58  352.46   -0.03
1994121700   66.13  267.27  996.65    8.53    0.00    0.15
1994121706   66.13  272.73  995.13    7.44  244.72   -1.52
1994121712   66.13  272.73  995.99    7.87    0.00    0.86
1994121718   65.91  278.13  994.37    9.77  244.78   -1.62
1994121800   65.91  278.13  995.40   11.33    0.00    1.03
1994121806   65.91  278.13  995.74   10.46    0.00    0.34
1994121812   65.91  278.13  996.62   11.80    0.00    0.89
1994121818   65.91  278.13  998.00   10.95    0.00    1.37
13         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994121718   86.44  251.57 1001.63   10.66 -999.00 -999.00
1994121800   86.44  251.57 1000.85    9.86    0.00   -0.78
1994121806   84.25  258.69  997.97   18.62  250.30   -2.88
1994121812   85.22  225.00  995.91   26.03  353.45   -2.06
1994121818   84.25  258.69  996.66   20.93  353.45    0.75
1994121900   84.25  258.69  998.19   19.89    0.00    1.53
1994121906   84.25  258.69  998.42   19.32    0.00    0.23
1994121912   85.22  225.00  999.67   14.64  353.45    1.25
1994121918   85.22  225.00  999.65   12.72    0.00   -0.02
1994122000   85.22  225.00  998.96   12.82    0.00   -0.68
1994122006   85.22  225.00  998.86   11.87    0.00   -0.10
1994122012   83.42  210.96 1000.67    6.47  250.20    1.81
1994122018   84.25  191.31 1000.48    6.96  249.86   -0.19
12         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994122000   73.30   28.30  985.36   17.42 -999.00 -999.00
1994122006   75.26   32.47  983.07   23.58  251.29   -2.29
1994122012   75.26   32.47  981.82   22.58    0.00   -1.25
1994122018   75.26   32.47  981.71   16.88    0.00   -0.11
1994122100   77.12   37.88  982.74   20.38  250.75    1.03
1994122106   77.12   37.88  985.55   19.60    0.00    2.81
1994122112   77.12   37.88  986.47   19.37    0.00    0.92
1994122118   77.12   37.88  990.04   17.39    0.00    3.57
1994122200   78.82   45.00  993.59   12.46  250.30    3.54
1994122206   78.82   45.00  996.43   10.01    0.00    2.84
1994122212   80.29   54.46  995.40   14.98  249.96   -1.03
1994122218   80.29   54.46  995.45   12.64    0.00    0.05
11         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994122118   76.35  204.44  988.71    7.63 -999.00 -999.00
1994122200   76.35  204.44  987.27    7.80    0.00   -1.44
1994122206   77.12  195.26  987.41    6.12  248.85    0.14
1994122212   77.12  195.26  986.58    6.78    0.00   -0.83
1994122218   77.12  195.26  987.34    7.15    0.00    0.76
1994122300   77.53  185.19  988.30    9.38  248.70    0.96
1994122306   77.53  185.19  989.35    9.41    0.00    1.05
1994122312   77.53  185.19  991.45    9.27    0.00    2.10
1994122318   77.53  174.81  994.30    7.67  248.62    2.85
1994122400   77.53  174.81  995.93    7.65    0.00    1.63
1994122406   77.53  174.81  997.91    7.51    0.00    1.98
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994122206   72.69  348.69  982.38   21.70 -999.00 -999.00
1994122212   72.69  348.69  975.12   15.16    0.00   -7.26
1994122218   75.26  355.60  965.77   31.10  354.72   -9.34
1994122300   75.26    4.40  959.61   33.41  248.06   -6.16
1994122306   77.53    5.19  958.15   48.13  251.86   -1.46
1994122312   77.12   15.26  961.86   33.90  248.69    3.71
1994122318   77.12   15.26  963.47   33.01    0.00    1.61
1994122400   76.35   24.44  966.21   17.96  248.84    2.74
1994122406   76.35   24.44  969.23   16.76    0.00    3.02
1994122412   75.26   32.47  969.22   25.52  249.10   -0.01
1994122418   75.26   32.47  971.17   21.83    0.00    1.95
1994122500   73.93   39.29  973.30   13.93  249.45    2.13
1994122506   73.93   39.29  973.32   13.85    0.00    0.02
1994122512   73.93   39.29  977.04   11.63    0.00    3.72
1994122518   72.40   45.00  977.52   14.63  249.89    0.48
1994122600   72.40   45.00  978.45   11.59    0.00    0.93
1994122606   73.93   50.71  980.25   12.07  249.89    1.81
18         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994122212   74.25  291.04  988.10   16.15 -999.00 -999.00
1994122218   74.25  291.04  991.19   15.11    0.00    3.09
1994122300   74.25  291.04  995.42   13.77    0.00    4.22
1994122306   73.30  298.30  997.02    8.11  248.50    1.60
1994122312   72.40  315.00  994.80   36.10  553.58   -2.22
1994122318   72.40  315.00  997.15   42.44    0.00    2.35
1994122400   72.40  315.00  996.38   46.34    0.00   -0.77
1994122406   72.40  315.00 1000.01   39.56    0.00    3.63
1994122412   73.93  320.71 1000.91   30.22  249.89    0.90
1994122418   72.40  315.00 1003.32   34.47  249.89    2.40
1994122500   72.40  315.00 1003.06   42.00    0.00   -0.26
1994122506   72.40  315.00 1006.04   43.65    0.00    2.99
1994122512   72.40  315.00 1007.33   31.67    0.00    1.29
1994122518   72.40  315.00 1004.50   40.72    0.00   -2.83
1994122600   72.40  315.00 1008.02   29.29    0.00    3.53
1994122606   72.40  315.00 1010.00   27.01    0.00    1.98
1994122612   72.40  315.00 1011.52   20.37    0.00    1.52
1994122618   73.93  320.71 1011.92   20.45  249.89    0.39
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994122418   77.12  217.88 1004.38    7.28 -999.00 -999.00
1994122500   77.12  217.88 1002.81   14.39    0.00   -1.57
1994122506   78.38  209.05 1003.65    8.84  249.57    0.85
1994122512   80.29  215.54 1004.44   10.65  250.59    0.79
1994122518   80.29  215.54 1005.27   10.90    0.00    0.84
1994122600   83.42  210.96 1006.18    6.19  354.54    0.90
1994122606   83.42  239.04 1005.84    8.16  353.17   -0.34
1994122612   84.25  258.69 1004.75    8.92  249.86   -1.09
1994122618   84.25  258.69 1004.44    9.85    0.00   -0.31
1994122700   84.25  258.69 1007.31    9.76    0.00    2.87
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994122518   68.43    3.01  976.22   14.03 -999.00 -999.00
1994122600   70.45   10.01  974.47   16.22  352.57   -1.75
1994122606   70.45   10.01  971.87   16.92    0.00   -2.61
1994122612   70.45   10.01  972.06   12.38    0.00    0.19
1994122618   72.11   18.43  969.24   22.12  351.56   -2.81
1994122700   72.11   18.43  967.26   24.90    0.00   -1.98
1994122706   74.25   21.04  969.53   18.00  252.22    2.26
1994122712   73.30   28.30  971.67   11.94  248.50    2.14
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1994122718   60.41   15.64  969.82   23.34 -999.00 -999.00
1994122800   59.70   19.80  968.61   28.45  243.29   -1.21
1994122806   59.88   29.48  970.98   27.15  540.15    2.37
1994122812   61.88   31.76  973.08   13.92  254.28    2.10
1994122818   64.23   41.42  974.65   13.48  550.57    1.58
1994122900   67.48   49.09  974.79   17.58  500.50    0.14
1994122906   67.48   49.09  976.32   11.66    0.00    1.53
1994122912   71.26   64.98  976.35   13.36  746.00    0.02
1994122918   72.11   71.57  974.33   20.62  247.83   -2.01
