1982 1016.285 1012.576 1013.028 1012.760 1018.927 1015.202 1009.031 1010.522 1009.101 1013.989 1013.070 1010.357
1983 1009.570 1014.339 1015.110 1019.949 1017.480 1009.357 1009.371 1006.911 1011.832 1009.042 1011.494 1012.470
1984 1011.670 1014.152 1019.602 1018.578 1013.558 1011.983 1010.649 1008.060 1011.745 1014.199 1014.291 1011.428
1985 1018.630 1021.458 1013.259 1016.441 1017.459 1013.332 1012.977 1011.591 1012.065 1009.788 1016.932 1020.431
1986 1015.440 1017.439 1006.157 1016.362 1015.771 1008.111 1011.168 1011.691 1011.503 1007.199 1012.728 1010.801
1987 1011.625 1017.700 1019.800 1015.651 1015.499 1014.740 1011.271 1013.900 1010.461 1009.886 1014.776 1014.951
1988 1010.256 1016.391 1015.893 1016.893 1019.792 1010.367 1011.126 1008.641 1006.325 1009.606 1012.459 1004.624
1989 1004.599 1005.662 1011.382 1017.523 1014.262 1008.759 1005.835 1008.020 1006.890 1009.588 1012.320 1012.335
1990 1012.405 1006.092 1004.891 1008.937 1008.854 1011.266 1010.721 1012.126 1012.206 1009.338 1013.621 1009.618
1991 1012.063 1014.872 1015.400 1013.292 1013.941 1012.471 1009.747 1006.109 1011.944 1011.856 1011.382 1004.132
1992 1007.372 1010.828 1011.608 1020.983 1009.357 1011.278 1008.170 1008.602 1013.824 1011.278 1011.175 1007.029
1993 1001.604 1011.345 1010.944 1017.041 1020.466 1013.969 1011.775 1012.679 1012.691 1011.979 1006.687 1015.725
1994 1018.943 1016.350 1010.321 1017.021 1014.579 1006.890 1007.878 1005.351 1009.236 1008.682 1007.202 1008.744
1995 1013.363 1010.506 1015.202 1019.683 1017.690 1010.966 1011.122 1007.660 1010.996 1012.417 1014.488 1013.452
1996 1012.409 1009.830 1016.497 1021.136 1016.022 1010.965 1006.578 1008.989 1015.592 1013.312 1012.432 1017.525
1997 1010.458 1008.957 1013.706 1012.538 1019.665 1013.510 1010.769 1008.335 1008.817 1013.938 1011.815 1009.605
1998 1019.289 1012.315 1016.168 1016.126 1013.556 1015.265 1011.158 1009.221 1013.220 1013.061 1018.524 1010.379
1999 1013.578 1012.859 1021.413 1016.725 1016.829 1008.057 1011.007 1012.059 1009.592 1012.724 1010.932 1010.884
2000 1011.777 1010.371 1016.397 1016.811 1012.945 1009.277 1011.127 1011.051 1008.112 1010.979 1016.963 1019.675
2001 1012.908 1016.457 1020.897 1013.656 1014.629 1011.656 1009.611 1008.757 1012.028 1010.640 1007.670 1013.596
2002 1008.895 1013.069 1013.545 1015.566 1014.886 1009.007 1008.184 1011.427 1009.198 1015.469 1015.119 1013.070
2003 1011.772 1013.092 1011.567 1015.889 1012.643 1011.519 1009.454 1010.217 1008.258 1014.180 1012.927 1007.971
2004 1018.879 1018.249 1016.732 1019.021 1018.394 1014.232 1009.421 1011.328 1009.629 1012.241 1010.116 1009.803
2005 1011.608 1016.055 1016.780 1017.034 1017.672 1013.510 1009.589 1010.401 1008.736 1009.220 1014.207 1016.388
2006 1012.066 1014.242 1021.432 1017.962 1015.359 1008.056 1009.419 1009.817 1007.305 1015.002 1014.254 1003.689
2007 1007.645 1017.993 1012.475 1011.533 1013.992 1013.779 1010.920 1009.721 1010.542 1009.786 1014.094 1010.812
2008 1010.552 1010.711 1014.904 1019.153 1018.839 1012.316 1011.253 1009.704 1011.812 1006.754 1012.671 1011.371
2009 1009.228 1017.368 1018.530 1013.726 1012.581 1014.827 1015.381 1010.937 1008.445 1016.024 1010.609 1021.118
2010 1015.036 1024.820 1016.146 1016.046 1020.053 1012.089 1007.225 1010.065 1013.210 1012.678 1012.018 1020.699
2011 1016.075 1009.412 1007.185 1008.569 1016.707 1014.208 1011.337 1013.595 1007.718 1009.328 1008.600 1006.738
2012 1014.623 1012.165 1014.183 1016.796 1015.060 1012.701 1009.026 1009.298 1009.364 1016.670 1014.092 1018.386
2013 1017.483 1016.883 1025.854 1017.223 1015.015 1008.767 1010.637 1008.955 1012.519 1010.294 1005.758 1010.874
2014 1014.883 1016.331 1010.359 1009.536 1014.023 1013.778 1011.734 1010.281 1008.681 1016.640 1011.801 1012.479
